Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type
3079,2747252,124867.0,1907,1,100,57.2,3.9,0.5,5847383.2,65358.8,,40.778219,-73.974509,7.0,161.0,5.738505910714586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11234,2820259,75000.0,1951,1,100,97.4,3.7,0.8,5919700.0,62876.0,86.08,40.628993,-73.967948,14.0,456.0,5.843834230103957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3423,2652065,80629.0,1911,1,100,62.2,4.0,,,,46.27,40.784596,-73.977655,7.0,167.0,5.758270659940271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2198,3108123,65600.0,1911,1,100,54.5,6.1,0.0,1750.0,17.5,12.49,40.738851,-73.988983,5.0,52.0,5.081404364984463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
3388,5220576,54778.0,1923,4,100,22.8,2.2,0.2,2200402.9,24457.6,0.0,40.788659,-73.971309,7.0,173.0,4.761318868478023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12710,2664163,57000.0,1939,1,100,100.7,4.0,0.8,4654986.4,49903.6,,,,,,5.653891705042736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1391,2686442,53500.0,1900,1,100,64.0,6.1,0.5,2244099.8,24911.3,32.13,40.735588,-74.007845,2.0,75.0,4.7808027546312495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12366,2807715,52300.0,1928,1,100,81.3,3.6,0.0,229087.7,2290.9,61.32,,,,,5.739471317064708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10887,3122654,127473.0,1926,1,100,15.7,4.6,,,,,40.625938,-73.981624,12.0,472.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7264,4506535,59433.0,1924,1,100,101.5,1.9,0.0,78207.0,782.1,0.0,40.853486,-73.913889,5.0,24501.0,6.046899253996083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13706,4408058,95720.0,1962,1,100,73.3,3.3,,,,,,,,,6.294896929650995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12275,4401095,61460.0,1918,1,45,72.7,9.3,,2455950.1,,5.93,,,,,4.870606649492553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
4370,4920292,159929.0,1966,1,100,73.8,4.2,,,,34.84,40.77078,-73.959868,8.0,128.0,6.564560496600097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8100,5870894,71669.0,2014,1,100,6.5,1.3,0.0,144430.3,1444.3,,40.880733,-73.870701,12.0,435.0,2.0412203288596382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10202,3579625,65500.0,1927,1,100,132.7,30.8,,2551827.9,,,40.674922,-73.904306,16.0,908.0,4.908971640319756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14256,4410475,54000.0,1941,1,100,95.8,4.4,0.9,4328094.9,46950.7,40.53,,,,,5.437644431769136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3915,4226803,502158.0,1981,1,100,159.4,11.5,1.2,56235796.6,554076.1,55.63,40.750415,-73.973635,6.0,88.0,8.00202481821611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
14930,2811573,69442.0,1950,1,100,57.3,2.8,0.5,3296599.9,32966.0,80.36,40.563618,-74.116344,3.0,12806.0,5.165357239291806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10950,3094724,58800.0,1927,1,100,91.7,3.7,0.9,4647100.1,50297.9,,40.633274,-73.992225,12.0,236.0,5.508578292031233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1168,5871422,112820.0,1930,1,80,87.6,,0.4,6252119.5,70498.5,0.0,40.728698,-73.991092,2.0,57.0,5.921578419643816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
12522,4952713,65000.0,1939,1,100,63.8,2.5,0.6,3898935.4,42424.2,24.2,,,,,5.427589702252176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14749,4403262,107960.0,1965,1,100,82.9,4.0,0.0,560386.5,5666.4,51.48,40.62099,-74.098059,1.0,59.0,6.432135910950766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11594,4917248,1736700.0,1960,5,100,84.8,5.2,0.7,116757879.0,1254995.7,,40.577237,-73.979607,13.0,350.0,8.732562602256392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2777,2811143,525266.0,1928,1,100,106.3,11.9,0.7,35234780.8,385818.3,,40.758663,-73.988738,5.0,119.0,7.534495527344483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
13786,4403574,55689.0,1996,1,100,81.2,9.3,0.5,2807112.0,30586.8,68.24,,,,,5.004617221770693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10054,5980305,58498.0,2015,1,100,22.6,6.2,0.0,146033.0,1460.3,,40.701211,-73.939775,4.0,389.0,2.0541237336955462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13388,4044326,63636.0,1940,1,100,112.1,2.4,0.6,3983200.3,43713.1,36.47,,,,,6.188058763188655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6089,3527082,53538.0,1925,1,100,57.1,2.8,0.5,2947000.2,31759.5,29.04,40.855557,-73.933197,12.0,279.0,5.0530560099802075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1386,4952788,126230.0,1920,1,100,72.4,12.6,0.3,3715275.0,40201.1,,40.739881,-74.004929,2.0,77.0,5.2847254130285695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11686,2805235,52360.0,1959,1,100,67.5,4.3,0.6,3022421.3,32188.1,,40.58909,-73.948413,15.0,59401.0,5.07829394257007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14423,4768331,316540.0,1952,5,100,78.7,4.0,0.0,229900.0,2299.0,,,,,,7.389007900405763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6234,3204726,64434.0,1940,1,100,120.3,3.3,1.2,7693561.2,82449.6,,40.854763,-73.935555,12.0,271.0,6.0127366823835215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8107,4403946,50886.0,1931,1,100,82.8,3.1,0.0,151271.0,1541.4,73.14,40.89701,-73.866079,12.0,45101.0,5.60138054103812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7841,2669115,96250.0,1950,1,100,53.5,2.6,0.4,4254527.2,42545.3,29.85,40.870405,-73.88313,7.0,415.0,5.420534999272286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10944,3117304,60480.0,1940,1,100,77.2,3.6,0.7,3921800.1,41901.9,,40.634009,-73.991922,12.0,236.0,5.3389793482669266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1265,2802861,107650.0,1959,1,100,88.4,10.6,0.0,150573.3,1537.9,52.43,40.734281,-73.999069,2.0,63.0,6.093118200834482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7062,4842743,96000.0,1927,1,100,114.2,4.5,1.0,9932299.3,105772.6,134.47,40.841498,-73.911136,4.0,225.0,6.268338420843159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7913,2715982,50929.0,1928,1,100,68.7,3.3,,,,,40.874455,-73.885574,7.0,413.0,5.130490255904535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12592,2826044,90770.0,1950,1,100,88.1,4.8,0.0,280500.0,2805.0,79.56,,,,,6.1735777488642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2551,4402689,63828.0,1965,1,100,50.0,5.4,0.3,2095100.0,23408.0,41.78,40.741905,-73.980726,6.0,66.0,4.712229258281499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13896,4414537,151869.0,1940,1,100,117.2,4.1,1.1,15563243.0,168363.6,34.44,,,,,6.717320902077632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3324,4952037,98081.0,1970,1,100,62.2,3.7,0.3,2909182.5,29091.8,31.14,40.78957,-73.967632,7.0,177.0,5.781977322241258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7756,2774279,55800.0,1963,1,100,49.2,3.1,0.4,2510919.8,27485.9,37.99,40.87737,-73.885739,7.0,411.0,4.893352133481524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1732,2820160,78325.0,1927,1,100,82.9,12.1,0.1,828100.0,8281.0,44.32,40.754178,-73.990345,5.0,113.0,5.384953673207583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13719,3311614,52801.0,1948,1,100,74.2,3.5,0.7,3634899.5,39396.4,81.23,,,,,5.263208189434469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11104,2610560,64800.0,1929,1,100,3.2,0.9,,,,34.91,40.619912,-74.037682,10.0,5202.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1662,2814589,240534.0,1920,1,90,69.6,12.6,0.0,11290.3,127.9,28.94,40.747549,-73.993143,5.0,95.0,6.016888599448141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
3554,4952327,156303.0,1928,1,100,64.0,3.9,0.0,789915.0,7259.4,,40.793521,-73.974485,7.0,179.0,6.412803004372437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11008,2817633,51840.0,1950,1,100,89.3,,,3943426.7,,,40.637545,-74.03607,10.0,34.0,5.344723739362192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14427,4940488,74361.0,1949,1,95,62.2,2.6,0.4,2923032.4,29230.3,67.11,,,,,5.448890225027411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3458,2815694,164530.0,1924,1,100,68.6,7.2,0.4,7169800.1,71698.0,39.1,40.789731,-73.975382,7.0,175.0,5.942274302917211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8911,3495888,388000.0,1906,1,100,71.8,9.8,0.4,13177199.5,143262.4,45.38,40.702181,-73.989656,2.0,21.0,6.550937467695494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8022,3531923,61310.0,1923,1,100,89.8,4.1,0.1,394624.2,4006.1,92.61,40.871678,-73.880333,7.0,425.0,5.827179352800126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8746,2661551,142500.0,1927,1,100,76.2,4.3,0.7,9413266.6,100604.9,105.6,40.882648,-73.903787,8.0,287.0,6.214608098422191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5689,2809801,63194.0,1967,1,100,64.2,0.0,0.7,4058000.1,45506.8,,40.815154,-73.96,9.0,211.0,5.372960909543803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7617,5990016,58000.0,1941,1,100,75.3,4.3,0.0,109237.6,1101.2,,40.864663,-73.90083,7.0,265.0,5.548297571815806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4463,2745658,147000.0,1963,1,100,81.3,6.7,0.6,7864299.6,78643.0,35.57,40.770889,-73.959207,8.0,134.0,6.03476347150313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9458,2801652,76807.0,1957,1,100,27.0,7.9,,,,118.18,40.666258,-73.950422,9.0,319.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1230,4056392,57739.0,1916,1,90,130.2,,,2883274.5,,169.83,40.734375,-73.99239,2.0,61.0,5.031091302663638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
5288,3112128,58429.0,1915,1,100,93.4,5.3,0.8,4364864.6,48425.0,57.31,40.801109,-73.952521,10.0,216.0,5.445874930905651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9661,4398435,128000.0,1984,1,100,71.9,5.6,0.6,6746365.7,73475.7,57.17,40.688666,-73.948775,3.0,251.0,5.881370624310908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14009,2806211,244221.0,1950,1,100,158.7,5.1,1.5,31162888.7,338800.8,,,,,,7.411677126431333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8705,4382962,64142.0,1950,1,100,71.5,3.4,0.1,696326.7,6963.3,42.82,40.877239,-73.91785,8.0,29302.0,5.8888779583328805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6652,4406606,117200.0,1922,1,100,10.7,2.9,0.0,80593.3,805.9,,40.832627,-73.919398,4.0,195.0,1.4586150226995167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
7787,2750269,101500.0,1962,1,100,87.7,5.3,0.0,304400.0,3126.6,52.82,40.878823,-73.898542,8.0,279.0,6.076265148800447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12434,4402940,620346.0,1939,2,100,55.0,2.9,0.5,4366646.6,48204.3,43.77,,,,,5.446306244261486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10478,4046467,71795.0,1964,1,100,101.9,,,6262190.5,,,40.657376,-73.957954,9.0,79601.0,5.806940566758827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6191,2665098,56706.0,1936,1,100,104.4,5.4,,,,61.49,40.851435,-73.938095,12.0,273.0,5.831882477283517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7225,2805193,67170.0,1936,1,100,98.8,4.0,,,,109.53,40.843761,-73.917498,4.0,21302.0,6.155919102073512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8014,5829644,53000.0,1928,1,100,97.2,4.2,,,,,40.870664,-73.876419,7.0,425.0,5.804230945953007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8704,2811830,247247.0,1954,2,100,70.0,4.1,0.6,16593138.6,181336.6,32.57,40.878548,-73.918127,8.0,29302.0,6.854249011458996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11673,4039210,210028.0,1953,1,100,79.8,5.3,0.7,12349156.1,131737.5,45.91,40.592979,-73.941485,15.0,59402.0,6.48600833829969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14509,3112489,106946.0,1970,1,100,113.1,8.0,0.9,9128515.4,95515.3,79.59,,,,,6.183942684111306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4076,2669957,92689.0,1957,1,100,53.3,4.5,0.0,77393.7,795.0,,40.753105,-73.964982,6.0,8603.0,1.410986973710262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11327,3114784,78000.0,1930,1,100,64.7,3.1,0.5,4402400.0,46971.8,73.7,40.629483,-73.963138,14.0,530.0,5.538514672428074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
